764, 10002, 12.687173, 76.384723
710, 10001, 13.649296, 70.992901
708, 10007, 13.725989, 70.750475
763, 10033, 12.574050, 76.049038
732, 10000, 13.092896, 73.200000
714, 10006, 13.582633, 71.357186
729, 10003, 13.278464, 72.878137
