1082, 10004, 9.037893, 108.156737
1095, 10007, 8.964384, 109.423404
1117, 10001, 8.119069, 111.688831
1143, 10003, 8.069991, 114.265720
1012, 10005, 9.211462, 101.149425
1089, 10005, 9.009183, 108.845577
