479, 10011, 20.386221, 47.847368
487, 10000, 20.125257, 48.700000
481, 10011, 20.311850, 48.047148
803, 10011, 11.806974, 80.211767
853, 10011, 11.155920, 85.206273
846, 10011, 11.238771, 84.507042
913, 10012, 10.518072, 91.190571
493, 10002, 19.904665, 49.290142
482, 10002, 20.340249, 48.190362
485, 10011, 20.204124, 48.446709
