436, 10023, 22.511468, 43.499950
747, 10007, 12.888889, 74.647747
714, 10007, 13.490196, 71.350055
759, 10007, 12.739130, 75.846907
803, 10006, 11.967621, 80.251849
727, 10007, 13.272352, 72.649146
706, 10007, 13.719547, 70.550615
449, 10000, 21.739421, 44.900000
